sep=;
 searchterm;username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
HASTAC16;lxdesignco;2016-05-15 20:11;0;0;"#HASTAC16 @lizapotts ' Keynote on Experience Architecture http:// buff.ly/23OHGrQ so good that learning designers heard about #msuXA";;@lizapotts;#HASTAC16 #msuXA;"732000361192493056";https://twitter.com/lxdesignco/status/732000361192493056
HASTAC16;jenterysayers;2016-05-15 17:46;3;6;"Some notes from "Critical Design, Deviant Critique" panel at #hastac16 w/ @purplekimchi @praymurray @profwernimont : http:// maker.uvic.ca/hastac16/";;@purplekimchi @praymurray @profwernimont;#hastac16;"731964008652111872";https://twitter.com/jenterysayers/status/731964008652111872
HASTAC16;BruceMatsunaga;2016-05-15 15:54;0;1;"@catspyjamasnz @mrjustinvaught @JoyceLocke @LizaPotts Here is the other keynote for #hastac16 - https:// vimeo.com/166441770";Tempe, AZ;@catspyjamasnz @mrjustinvaught @JoyceLocke @LizaPotts;#hastac16;"731935796882591744";https://twitter.com/BruceMatsunaga/status/731935796882591744
HASTAC16;naraelle;2016-05-15 14:14;0;3;"@erinroseglass @emisshula @psmyth01 love open source tools. How could open source models translate to humanities research itself? #hastac16";;@erinroseglass @emisshula @psmyth01;#hastac16;"731910538867826688";https://twitter.com/naraelle/status/731910538867826688
HASTAC16;BruceMatsunaga;2016-05-15 14:12;1;2;"In case you missed the Liza Potts' #hastac16 Keynote on the Experience Architecture program at MSU: http:// buff.ly/1XcGn5D";;;#hastac16;"731910097069281282";https://twitter.com/BruceMatsunaga/status/731910097069281282
HASTAC16;cplong;2016-05-15 07:56;3;5;"#HASTAC16 Keynote on Experience Architecture http:// buff.ly/1R1SmvG Great job, @LizaPotts ! @CALmsu @xa_msu pic.twitter.com/JWbsb48NDz";;@LizaPotts @CALmsu @xa_msu;#HASTAC16;"731815408295137280";https://twitter.com/cplong/status/731815408295137280
HASTAC16;lisaironcutter;2016-05-15 01:59;4;7;"Storify of #hastac16 panel on Shakespeare Digital Humanities projects @HamletHologram @marylearner @valfazel @gwayvt https:// storify.com/lisaironcutter /a-digital-renaissance-innovating-in-early-modern-s ";;@HamletHologram @marylearner @valfazel @gwayvt;#hastac16;"731725742673821697";https://twitter.com/lisaironcutter/status/731725742673821697
HASTAC16;lisaironcutter;2016-05-15 01:35;2;2;"Great conversation at #hastac16 @arteagarachel @katinalynn @Mikerifino1 @KaysiHolman https:// storify.com/FuturesED/new- institutional-configurations https:// twitter.com/FuturesED/stat us/731716174346518529 ";;@arteagarachel @katinalynn @Mikerifino1 @KaysiHolman;#hastac16;"731719635666509824";https://twitter.com/lisaironcutter/status/731719635666509824
HASTAC16;FuturesED;2016-05-15 01:21;1;0;"Storify of "New Institutional Configurations: Community Colleges & Doctoral Training in the Humanities" #hastac16 https:// storify.com/FuturesED/new- institutional-configurations ";;;#hastac16;"731716174346518529";https://twitter.com/FuturesED/status/731716174346518529
HASTAC16;jeremythrone;2016-05-14 21:05;0;2;"After one last excellent session, preparing to leave #hastac16 . Thanks all! Looking forward to the next one.";;;#hastac16;"731651629783519233";https://twitter.com/jeremythrone/status/731651629783519233
HASTAC16;purplekimchi;2016-05-14 19:33;2;7;"Thanks for making me feel welcome at my first HASTAC conference. #hastac16";;;#hastac16;"731628618388905985";https://twitter.com/purplekimchi/status/731628618388905985
HASTAC16;RachelSchnepper;2016-05-14 19:28;0;1;"Thx . @HASTAC & . @HASTACscholars for a fabulous #hastac16 ! I may have lost my voice, but I gained so much from all you smart & creative peeps";;@HASTAC @HASTACscholars;#hastac16;"731627207194382336";https://twitter.com/RachelSchnepper/status/731627207194382336
HASTAC16;RachelLeketMor;2016-05-14 18:52;0;1;"I attended this #hastac16 session with much pleasure - so glad to know it was "best Eventuality session yet"! https:// twitter.com/mburnamfink/st atus/731613338602348545 ";;;#hastac16;"731618149787803648";https://twitter.com/RachelLeketMor/status/731618149787803648
HASTAC16;mburnamfink;2016-05-14 18:33;1;2;"Quick report-out on Eventuality @HASTAC #hastac16 http://www. mburnamfink.com/blog/eventuali ty-hastac16 ";;@HASTAC;#hastac16;"731613338602348545";https://twitter.com/mburnamfink/status/731613338602348545
HASTAC16;profwernimont;2016-05-14 17:46;0;7;"Thanks everyone for a great #hastac16 - I'm going to go fall over now. :)";;;#hastac16;"731601603984138240";https://twitter.com/profwernimont/status/731601603984138240
HASTAC16;RachelSchnepper;2016-05-14 17:07;0;0;"Last bubble tea of #hastac16 :(";;;#hastac16;"731591759071830016";https://twitter.com/RachelSchnepper/status/731591759071830016
HASTAC16;gibbs_x;2016-05-14 17:05;1;1;"#hastac16 #wt thanks to all for stimulating workshop and beautiful work sharwd pic.twitter.com/12QOKsnBSV";;;#hastac16 #wt;"731591411892527104";https://twitter.com/gibbs_x/status/731591411892527104
HASTAC16;michael_simeone;2016-05-14 15:54;1;4;"@JohnHenry_Adams discusses moving from physical stuff to visualisable numbers #hastac16 #datavisualization pic.twitter.com/bB9x7s5mJX";;@JohnHenry_Adams;#hastac16 #datavisualization;"731573390050361344";https://twitter.com/michael_simeone/status/731573390050361344
HASTAC16;NazcaTheMad;2016-05-14 15:47;0;4;"Armband prototype "Fierce Tiger" at the #hastac16 wearables workshop, modeled by @fiona_barnett pic.twitter.com/HZVaaulEqF";;@fiona_barnett;#hastac16;"731571628975390720";https://twitter.com/NazcaTheMad/status/731571628975390720
HASTAC16;shree_thorat;2016-05-14 15:36;0;2;"@elotroalex @drashokthorat @DDulceany Come visit us! @CDH_Pune #HASTAC16";;@elotroalex @drashokthorat @DDulceany @CDH_Pune;#HASTAC16;"731568948118999040";https://twitter.com/shree_thorat/status/731568948118999040
HASTAC16;profwernimont;2016-05-14 14:56;1;3;"@JessicaRajko showing us her custom snap in/snap out wearable #hastac16 #WT pic.twitter.com/dUPNPxjOIB";;@JessicaRajko;#hastac16 #WT;"731558865020444672";https://twitter.com/profwernimont/status/731558865020444672
HASTAC16;glass_grant;2016-05-14 14:49;1;3;"Had a great time with my fellow @DukePhDLab presenters at #hastac16 pic.twitter.com/g9cFfsCTZ0";;@DukePhDLab;#hastac16;"731557025646141440";https://twitter.com/glass_grant/status/731557025646141440
HASTAC16;michael_simeone;2016-05-14 14:44;0;3;"Some viz prototyping this morning in Stories from Data workshop #hastac16 #datavisualization pic.twitter.com/JFKKbe6Ih1";;;#hastac16 #datavisualization;"731555703337287680";https://twitter.com/michael_simeone/status/731555703337287680
HASTAC16;viola_lasmana;2016-05-14 14:41;0;3;"Thanks @hastac2016 #HASTAC16 #thanksFionaB -- see you next time! pic.twitter.com/nwqLPAOx08";Tempe, AZ;@hastac2016;#HASTAC16 #thanksFionaB;"731555158308597760";https://twitter.com/viola_lasmana/status/731555158308597760
HASTAC16;profwernimont;2016-05-14 14:00;0;1;"#hastac16 #wt communicating with and thru bodies together pic.twitter.com/6pNNajekbp";;;#hastac16 #wt;"731544697517150209";https://twitter.com/profwernimont/status/731544697517150209
HASTAC16;viola_lasmana;2016-05-14 13:39;1;1;". @michael_simeone reminds us of ethics of data: the data never speaks for itself (you speak for the data), so treat with care #HASTAC16";;@michael_simeone;#HASTAC16;"731539545175384065";https://twitter.com/viola_lasmana/status/731539545175384065
HASTAC16;TiffChan29;2016-05-14 13:18;1;5;"Thanks to @hastac2016 organizers & presenters and ASU for a great conference! Many wonderful people and ideas. #hastac16";;@hastac2016;#hastac16;"731534234679025664";https://twitter.com/TiffChan29/status/731534234679025664
HASTAC16;gibbs_x;2016-05-14 13:11;1;2;"#hastac16 what came before... pic.twitter.com/epeqhhbkfJ";;;#hastac16;"731532426543955968";https://twitter.com/gibbs_x/status/731532426543955968
HASTAC16;gibbs_x;2016-05-14 13:07;0;0;"#hastac16 wearables workshop Lone Ranger pedometer!! pic.twitter.com/rkZuDM7Jya";;;#hastac16;"731531383034642436";https://twitter.com/gibbs_x/status/731531383034642436
HASTAC16;gibbs_x;2016-05-14 13:05;0;0;"#hastac16 pic.twitter.com/8Leb4tu8VA";;;#hastac16;"731530994478505984";https://twitter.com/gibbs_x/status/731530994478505984
HASTAC16;viola_lasmana;2016-05-14 13:05;0;3;". @michael_simeone : Experimentation is always part of visualization; think of our visualizations as prototypes #HASTAC16";;@michael_simeone;#HASTAC16;"731530967853080577";https://twitter.com/viola_lasmana/status/731530967853080577
HASTAC16;viola_lasmana;2016-05-14 12:48;0;3;". @michael_simeone : impossible to make decisions based only on data -- thats where hermeneutics and the humanities come in #HASTAC16";;@michael_simeone;#HASTAC16;"731526722890256384";https://twitter.com/viola_lasmana/status/731526722890256384
HASTAC16;viola_lasmana;2016-05-14 12:28;0;9;". @michael_simeone kicks off Stories with Data workshop #HASTAC16 pic.twitter.com/jWB6nVbuEU";;@michael_simeone;#HASTAC16;"731521675519512576";https://twitter.com/viola_lasmana/status/731521675519512576
HASTAC16;anneperez;2016-05-14 12:04;0;1;"@purplekimchi Thanks so much for tweeting #annepanel yesterday! Loved going back and reading your comments. #HASTAC16";Westchester - LAX, Los Angeles;@purplekimchi;#annepanel #HASTAC16;"731515575386537984";https://twitter.com/anneperez/status/731515575386537984
HASTAC16;fashioncircuits;2016-05-14 11:50;0;0;"Looking forward to the wearables charrette today at ASU, after an exciting #hastac16 #fashioningcircuits";;;#hastac16 #fashioningcircuits;"731511987293720576";https://twitter.com/fashioncircuits/status/731511987293720576
HASTAC16;profwernimont;2016-05-14 11:26;0;2;"Getting moving in anticipation of #hastac16 wearable charrette co-fac w@JessicaRajko #wt #wearables";;@JessicaRajko;#hastac16 #wt #wearables;"731506084687421441";https://twitter.com/profwernimont/status/731506084687421441
HASTAC16;Cassanello;2016-05-14 11:04;0;1;"#hastac16 on my way home, one day I will learn this Twitter thing";Gate C16;;#hastac16;"731500342492323840";https://twitter.com/Cassanello/status/731500342492323840
HASTAC16;jdmar3;2016-05-14 09:58;0;3;"@Tapacubo_ at the @GraduateHotel in #Tempe makes the best taco bowls. I love taco bowls. #hastac16 #NeverTrump pic.twitter.com/6UkazyeoFu";Graduate Tempe;@Tapacubo_ @GraduateHotel;#Tempe #hastac16 #NeverTrump;"731483791823245312";https://twitter.com/jdmar3/status/731483791823245312
HASTAC16;cplong;2016-05-14 09:47;5;8;"Embodying the habits of a liberal arts education. #hastac16 @LizaPotts @xa_msu @CALmsu https:// twitter.com/billhd/status/ 731165271881334784 ";Okemos, MI;@LizaPotts @xa_msu @CALmsu;#hastac16;"731481046525435904";https://twitter.com/cplong/status/731481046525435904
HASTAC16;michael_simeone;2016-05-14 09:14;0;3;"@katinalynn @ASU @HASTAC thank YOU to all participants. Conversations and projects were so excellent! On to #hastac2017 , a nap #hastac16";;@katinalynn @ASU @HASTAC;#hastac2017 #hastac16;"731472703434022912";https://twitter.com/michael_simeone/status/731472703434022912
HASTAC16;HollyCroft;2016-05-14 09:12;1;9;"This past week was a Twitter goldmine between #untoldhistories , #hastac16 and #PDA2016 . Thanks for letting those of us at home follow along!";Durham, NC;;#untoldhistories #hastac16 #PDA2016;"731472159281909762";https://twitter.com/HollyCroft/status/731472159281909762
HASTAC16;charlottefryar;2016-05-14 07:32;1;4;"ASU + @HASTAC organizers did a job with #hastac16 conference. Returning home now with a brain full of #digped + #fight4edu thoughts";Phoenix, AZ;@HASTAC;#hastac16 #digped #fight4edu;"731447050030604288";https://twitter.com/charlottefryar/status/731447050030604288
HASTAC16;SirBotsworth;2016-05-14 05:18;0;0;"But what if you have to do it and it's not that I don't know what a phd is, which is why you don't drive 90! #hastac16";;;#hastac16;"731413338136027137";https://twitter.com/SirBotsworth/status/731413338136027137
HASTAC16;fiona_barnett;2016-05-14 04:03;0;0;"Does anyone at #hastac16 happen to have an antihistamine and be awake in the Graduate hotel?";;;#hastac16;"731394538183348224";https://twitter.com/fiona_barnett/status/731394538183348224
HASTAC16;Tucson_Cowgirl;2016-05-14 01:07;2;3;"Experience architecture via @marijel_melo MT @LizaPotts : slides fr #hastac16 keynote on #msuXA #msuWIDE : http://www. slideshare.net/LizaPotts/hast ac-2016-keynote-on-experience-architecture @FuturesED";;@marijel_melo @LizaPotts @FuturesED;#hastac16 #msuXA #msuWIDE;"731350081006272513";https://twitter.com/Tucson_Cowgirl/status/731350081006272513
HASTAC16;praymurray;2016-05-14 00:59;0;0;"@blnaveen check out #hastac16 - a lot of the panel was live tweeted - will share paper and slides with you too, of course!";;@blnaveen;#hastac16;"731348164926545921";https://twitter.com/praymurray/status/731348164926545921
HASTAC16;katinalynn;2016-05-14 00:57;6;4;"Big thanks to @CathyNDavidson @KaysiHolman & the whole @hastac and @hastacscholars teams, too. Wonderful to see everyone at #hastac16 !";;@CathyNDavidson @KaysiHolman @hastac @hastacscholars;#hastac16;"731347602424238081";https://twitter.com/katinalynn/status/731347602424238081
HASTAC16;katinalynn;2016-05-14 00:55;3;7;"Huge, huge thanks to @michael_simeone and @ASU team for organizing such a wonderful conference and being exceptional hosts! #hastac16";;@michael_simeone @ASU;#hastac16;"731347258319364096";https://twitter.com/katinalynn/status/731347258319364096
HASTAC16;katinalynn;2016-05-14 00:53;0;1;"@Mikerifino1 @arteagarachel @KaysiHolman Same here! Looking forward to many more discussions & opportunities to collaborate #hastac16";;@Mikerifino1 @arteagarachel @KaysiHolman;#hastac16;"731346683091521537";https://twitter.com/katinalynn/status/731346683091521537
HASTAC16;lisaironcutter;2016-05-14 00:52;2;8;"Fireworks to end #hastac16 ! pic.twitter.com/UxPhhT1Mfk";;;#hastac16;"731346466266972160";https://twitter.com/lisaironcutter/status/731346466266972160
HASTAC16;RachelSchnepper;2016-05-14 00:50;1;2;"We just passed a Jesus party bus in Tempe at #hastac16 . This conference is amaze-balls";;;#hastac16;"731345876707246082";https://twitter.com/RachelSchnepper/status/731345876707246082
HASTAC16;naraelle;2016-05-14 00:44;1;5;"Thanks @a_h_t_r for sending me to #hastac16 ! Amazing people, amazing energy, amazing ideas. pic.twitter.com/SeqQX47F0b";;@a_h_t_r;#hastac16;"731344377386147840";https://twitter.com/naraelle/status/731344377386147840
HASTAC16;glass_grant;2016-05-14 00:43;3;4;"#hastac16 @KaysiHolman #thankyoukaysi What an amazing conference! Thank you!!";;@KaysiHolman;#hastac16 #thankyoukaysi;"731344236797267968";https://twitter.com/glass_grant/status/731344236797267968
HASTAC16;arteagarachel;2016-05-14 00:28;1;0;"Departing from #HASTAC16 for 2 days in Tucson with family. Will ask them what their university worth fighting for looks like :) thanks all!";;;#HASTAC16;"731340386199736321";https://twitter.com/arteagarachel/status/731340386199736321
HASTAC16;arteagarachel;2016-05-13 23:57;3;3;"The new programs at UW+Seattle Colleges and CUNY+LaGuardia aim at nothing less than transforming higher ed. So: appropriate for #HASTAC16 !";;;#HASTAC16;"731332574954446848";https://twitter.com/arteagarachel/status/731332574954446848
HASTAC16;arteagarachel;2016-05-13 23:55;3;4;"What a pleasure to be in conversation with AJ Burgin, @katinalynn , @KaysiHolman , and @Mikerifino1 and panel audience today at #HASTAC16 !";;@katinalynn @KaysiHolman @Mikerifino1;#HASTAC16;"731332107662811136";https://twitter.com/arteagarachel/status/731332107662811136
HASTAC16;koptiuch;2016-05-13 23:19;0;1;"@naraelle #hastac16 okay DH folks, where can I publish a paper based around Vines??";;@naraelle;#hastac16;"731323011895201792";https://twitter.com/koptiuch/status/731323011895201792
HASTAC16;gibbs_x;2016-05-13 23:10;1;1;"#hastac16 pic.twitter.com/7w7lo29IBo";;;#hastac16;"731320764566134784";https://twitter.com/gibbs_x/status/731320764566134784
HASTAC16;gibbs_x;2016-05-13 23:10;0;2;"#hastac16 pic.twitter.com/hMmUmhN000";;;#hastac16;"731320681325953024";https://twitter.com/gibbs_x/status/731320681325953024
HASTAC16;CathyNDavidson;2016-05-13 23:10;2;4;". @HNet_Humanities ASU admits all qualified students and puts emphasis on student success. Impressive #hastac16";;@HNet_Humanities;#hastac16;"731320668239728640";https://twitter.com/CathyNDavidson/status/731320668239728640
HASTAC16;catspyjamasnz;2016-05-13 23:03;0;0;"@mrjustinvaught @JoyceLocke @LizaPotts the #hastac16 keynote is here https:// vimeo.com/166568703 on Vimeo. Where can I find the other?";Melbourne, Victoria;@mrjustinvaught @JoyceLocke @LizaPotts;#hastac16;"731319113729990658";https://twitter.com/catspyjamasnz/status/731319113729990658
HASTAC16;HNet_Humanities;2016-05-13 22:49;2;2;"Join us on the 1st floor at the Tapacubo bar - roof top's off limits, but 1st drink is still on us! #hastac16";;;#hastac16;"731315366597517312";https://twitter.com/HNet_Humanities/status/731315366597517312
HASTAC16;perrycollins;2016-05-13 22:36;0;5;"Thanks #hastac16 for terrific conversations and lots of food for thought.";;;#hastac16;"731312226527678464";https://twitter.com/perrycollins/status/731312226527678464
HASTAC16;gibbs_x;2016-05-13 22:34;1;0;"#asu #hastac16 happy day at ASU pic.twitter.com/dLsikZcaID";;;#asu #hastac16;"731311622547898368";https://twitter.com/gibbs_x/status/731311622547898368
HASTAC16;kallewesterling;2016-05-13 22:32;1;3;"Last supper #hastac16 #squadgoals pic.twitter.com/NWxGxq2Mjh";;;#hastac16 #squadgoals;"731311149443059712";https://twitter.com/kallewesterling/status/731311149443059712
HASTAC16;valfazel;2016-05-13 22:20;3;2;"Awesome presentations/leadership today @HamletHologram @marylearner @lisaironcutter @gwayvt thx for your support on today's panel #hastac16";;@HamletHologram @marylearner @lisaironcutter @gwayvt;#hastac16;"731308223324512256";https://twitter.com/valfazel/status/731308223324512256
HASTAC16;j_winterton;2016-05-13 21:48;1;4;"Great to see everyone at #hastac16 this evening - so impressed, and hope to see you all soon! @profwernimont @CathyNDavidson";;@profwernimont @CathyNDavidson;#hastac16;"731300101851734016";https://twitter.com/j_winterton/status/731300101851734016
HASTAC16;kallewesterling;2016-05-13 21:48;1;5;"Our uber driver is a mom and started this week and loves adult talk and THIS is what the car looks like #hastac16 pic.twitter.com/57kpdJCntS";;;#hastac16;"731300054523318273";https://twitter.com/kallewesterling/status/731300054523318273
HASTAC16;lisaironcutter;2016-05-13 21:36;1;2;". @GitHubEducation just outside the @MLAconnect #HASTAC16 reception pic.twitter.com/Q1w0K1mWSV";;@GitHubEducation @MLAconnect;#HASTAC16;"731297215390449664";https://twitter.com/lisaironcutter/status/731297215390449664
HASTAC16;anneperez;2016-05-13 21:36;1;1;"Many thanks to our All Anne Panel organizer @anitaconchita #HASTAC16";Tempe, AZ;@anitaconchita;#HASTAC16;"731297083953545216";https://twitter.com/anneperez/status/731297083953545216
